ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),45 or Over,Women,10.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Under 20,Women,95.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Maternal or Donor Breast Milk,Babies,390.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Babies,120.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Not Breast Milk,Babies,130.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value,Women,55.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),N,Women,1350.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Y,Women,950.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Elective caesarean section,Women,100.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Emergency caesarean section,Women,75.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Instrumental,Women,75.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Other,Women,5.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Spontaneous,Women,375.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),01 - Most deprived,Women,145.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),02,Women,160.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),03,Women,165.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),04,Women,210.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),05,Women,220.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),06,Women,285.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),07,Women,260.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),08,Women,305.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),09,Women,300.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),10 - Least deprived,Women,235.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"Resident Elsewhere in UK, Channel Islands or Isle of Man",Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Any other ethnic group,Women,40.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Asian or Asian British,Women,100.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Black or Black British,Women,55.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Mixed,Women,40.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Not Stated,Women,195.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Not known,Women,130.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),White,Women,1755.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Has been taking prior to becoming pregnant,Women,745.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value/Value outside reporting parameters,Women,255.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Not Stated (Person asked but declined to provide a response),Women,15.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Not taking folic acid supplement,Women,130.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Started taking once pregnancy confirmed,Women,1210.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),0 to 70 days,Women,1355.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),141+ days,Women,140.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),71 to 90 days,Women,485.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),91 to 140 days,Women,105.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Women,225.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),28 to 31 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),32 to 33 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),34 to 36 weeks,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),37 weeks,Babies,15.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),38 weeks,Babies,20.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),39 weeks,Babies,30.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),40 weeks,Babies,50.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),41 weeks,Babies,20.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),42 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Babies,485.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),<37 weeks,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),>=37 weeks,Babies,140.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Babies,485.0
2019-06-01,2019-06-30,PCP_Antenatal,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"",Women,390.0
2019-06-01,2019-06-30,PCP_Any_Pathways,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"",Women,440.0
2019-06-01,2019-06-30,PCP_Birth,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"",Women,50.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Home (NHS care),Babies,5.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Maternity assessment or triage unit/ area,Babies,105.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Babies,490.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NHS Obstetric unit (including theatre),Babies,45.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),At least one Caesarean,Women,230.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"At least one Previous Birth, zero Caesareans",Women,780.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Women,255.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Zero Previous Births,Women,1040.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),1,Women,830.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),2,Women,265.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),3,Women,95.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),4,Women,35.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),5+,Women,25.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),No previous live births,Women,1045.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Missing Value / Value outside reporting parameters,Babies,500.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),N,Babies,15.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),Y,Babies,125.0
2019-06-01,2019-06-30,TotalBabies,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"",Babies,640.0
2019-06-01,2019-06-30,TotalBookings,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"",Women,2290.0
2019-06-01,2019-06-30,TotalDeliveries,"NHS England (Region, Local Office)",Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),"",Women,630.0
2019-06-01,2019-06-30,AgeAtBookingMotherAvg,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)","",Average over women,31.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",20 to 24,Women,485.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",25 to 29,Women,1000.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",30 to 34,Women,1305.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",35 to 39,Women,730.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",40 to 44,Women,150.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",45 or Over,Women,10.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",Under 20,Women,95.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",Maternal or Donor Breast Milk,Babies,1275.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",Missing Value / Value outside reporting parameters,Babies,110.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",Not Breast Milk,Babies,295.0
2019-06-01,2019-06-30,CCP_Antenatal,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)","",Women,510.0
2019-06-01,2019-06-30,CCP_Any_Pathways,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)","",Women,875.0
2019-06-01,2019-06-30,CCP_Birth,"NHS England (Region, Local Office)",Q87,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)","",Women,510.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),White,Women,3665.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Has been taking prior to becoming pregnant,Women,895.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value/Value outside reporting parameters,Women,1240.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not Stated (Person asked but declined to provide a response),Women,55.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Not taking folic acid supplement,Women,395.0
2019-06-01,2019-06-30,FolicAcidSupplement,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Started taking once pregnancy confirmed,Women,2725.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),0 to 70 days,Women,3050.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),141+ days,Women,450.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),71 to 90 days,Women,1200.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),91 to 140 days,Women,530.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Women,65.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),27 weeks and under,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),28 to 31 weeks,Babies,35.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),32 to 33 weeks,Babies,40.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),34 to 36 weeks,Babies,215.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),37 weeks,Babies,320.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),38 weeks,Babies,490.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),39 weeks,Babies,880.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),40 weeks,Babies,860.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),41 weeks,Babies,495.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),42 weeks,Babies,55.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),43 weeks and over,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,175.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),<37 weeks,Babies,295.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),>=37 weeks,Babies,3100.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,175.0
2019-06-01,2019-06-30,PCP_Antenatal,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,2485.0
2019-06-01,2019-06-30,PCP_Any_Pathways,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,2505.0
2019-06-01,2019-06-30,PCP_Birth,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,5.0
2019-06-01,2019-06-30,PCP_Postpartum,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),"",Women,15.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Home (NHS care),Babies,30.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),Missing Value / Value outside reporting parameters,Babies,1625.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NHS Alongside midwifery unit,Babies,855.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q72,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NHS Freestanding midwifery unit (FMU),Babies,10.0
